;SoC;Charge;Discharge;Energy prices;Cash flow
6734;0.0;0.0;0.0;0.20338;0.0
6735;0.0;11.5;0.0;0.14342;-1.64933
6736;10.925;2.71052631578947;0.0;0.16523;-0.44786026315789407
6737;13.5;0.0;0.0;0.17819;0.0
6738;13.5;0.0;0.0;0.25401;0.0
6739;13.5;0.0;11.5;0.33969;3.906435
6740;1.39473684210526;0.0;1.325;0.29608;0.392306
6741;0.0;0.0;0.0;0.25505;0.0
6742;0.0;0.0;0.0;0.27805;0.0
6743;0.0;0.0;11.5;0.26111;3.002765
6744;0.0;0.0;0.0;0.21613;0.0
6745;0.0;0.0;0.0;0.19502;0.0
6746;0.0;0.0;0.0;0.19083;0.0
6747;0.0;0.0;0.0;0.1621;0.0
6748;0.0;11.5;0.0;0.14195;-1.632425
6749;10.925;2.71052631578947;0.0;0.14712;-0.3987726315789468
6750;13.5;0.0;0.0;0.153;0.0
6751;13.5;0.0;1.325;0.19568000000000002;0.259276
6752;12.1052631578947;0.0;11.5;0.19669999999999999;2.26205
6753;0.0;0.0;0.0;0.15084999999999998;0.0
6754;0.0;1.24238227146814;0.0;0.116;-0.14411634349030425
6755;1.18026315789474;11.5;0.0;0.08963;-1.030745
6756;12.1052631578947;0.0;11.5;0.13878000000000001;1.59597
6757;0.0;2.71052631578947;0.0;0.07894;-0.21396894736842073
6758;2.575;11.5;0.0;0.07548;-0.86802
6759;13.5;0.0;0.0;0.08402;0.0
6760;13.5;0.0;0.0;0.13538999999999998;0.0
6761;13.5;0.0;0.0;0.19683;0.0
6762;13.5;0.0;1.325;0.2779;0.3682175
6763;12.1052631578947;0.0;11.5;0.28514;3.27911
6764;0.0;0.0;0.0;0.23051;0.0
6765;0.0;0.0;0.0;0.21483000000000002;0.0
6766;0.0;0.0;0.0;0.19;0.0
6767;0.0;0.0;11.5;0.18014;2.0716099999999997
6768;0.0;0.0;0.0;0.19471;0.0
6769;0.0;0.0;0.0;0.17697;0.0
6770;0.0;0.0;0.0;0.14830000000000002;0.0
6771;0.0;2.71052631578947;0.0;0.13397;-0.3631292105263153
6772;2.575;11.5;0.0;0.10284;-1.18266
6773;13.5;0.0;0.0;0.1414;0.0
6774;13.5;0.0;0.0;0.1987;0.0
6775;13.5;0.0;0.0;0.22726;0.0
6776;13.5;0.0;0.20375;0.26735000000000003;0.0544725625
6777;13.2855263157895;0.0;11.5;0.29012;3.3363799999999997
6778;1.18026315789474;0.0;0.0;0.24714;0.0
6779;1.18026315789474;11.5;0.0;0.23581;-2.711815
6780;12.1052631578947;0.0;11.5;0.2865;3.2947499999999996
6781;0.0;0.0;0.0;0.23108;0.0
6782;0.0;11.5;0.0;0.15677000000000002;-1.8028550000000003
6783;10.925;2.71052631578947;0.0;0.16699;-0.45263078947368357
6784;13.5;0.0;0.0;0.1691;0.0
6785;13.5;0.0;0.0;0.21591;0.0
6786;13.5;0.0;0.0;0.25522;0.0
6787;13.5;0.0;11.5;0.29802999999999996;3.4273449999999994
6788;1.39473684210526;0.0;1.325;0.27;0.35775
6789;0.0;0.0;0.0;0.22;0.0
6790;0.0;0.0;0.0;0.20005;0.0
6791;0.0;0.0;11.5;0.15934;1.83241
6792;0.0;0.0;0.0;0.18203999999999998;0.0
6793;0.0;0.0;0.0;0.1743;0.0
6794;0.0;0.0;0.0;0.1743;0.0
6795;0.0;2.71052631578947;0.0;0.17154;-0.46496368421052564
6796;2.575;11.5;0.0;0.1708;-1.9642000000000002
6797;13.5;0.0;0.0;0.17421;0.0
6798;13.5;0.0;0.0;0.2626;0.0
6799;13.5;0.0;1.325;0.32095;0.42525875
6800;12.1052631578947;0.0;11.5;0.35102999999999995;4.036845
6801;0.0;0.0;0.0;0.30244;0.0
6802;0.0;0.0;0.0;0.27241000000000004;0.0
6803;0.0;0.0;0.0;0.25901;0.0
6804;0.0;0.0;0.0;0.24763;0.0
6805;0.0;2.71052631578947;0.0;0.22503;-0.6099497368421044
6806;2.575;11.5;0.0;0.21766;-2.50309
6807;13.5;0.0;0.0;0.23584;0.0
6808;13.5;0.0;0.0;0.26064;0.0
6809;13.5;0.0;0.0;0.32389999999999997;0.0
6810;13.5;0.0;1.325;0.44395999999999997;0.588247
6811;12.1052631578947;0.0;11.5;0.48557;5.584055
6812;0.0;0.0;0.0;0.40294;0.0
6813;0.0;0.0;0.0;0.29502;0.0
6814;0.0;0.0;0.0;0.26203;0.0
6815;0.0;0.0;11.5;0.25854000000000005;2.9732100000000004
6816;0.0;0.0;0.0;0.23657;0.0
6817;0.0;0.0;0.0;0.22221000000000002;0.0
6818;0.0;2.71052631578947;0.0;0.20840999999999998;-0.5649007894736834
6819;2.575;11.5;0.0;0.19899;-2.288385
6820;13.5;0.0;0.0;0.2199;0.0
6821;13.5;0.0;0.0;0.23834;0.0
6822;13.5;0.0;0.0;0.30277;0.0
6823;13.5;0.0;1.325;0.47208;0.625506
6824;12.1052631578947;0.0;11.5;0.48388;5.56462
6825;0.0;0.0;0.0;0.34814999999999996;0.0
6826;0.0;0.0;0.0;0.28370999999999996;0.0
6827;0.0;0.0;0.0;0.26903;0.0
6828;0.0;0.0;0.0;0.24437;0.0
6829;0.0;0.0;0.0;0.236;0.0
6830;0.0;2.71052631578947;0.0;0.22663;-0.6142865789473676
6831;2.575;11.5;0.0;0.22584;-2.59716
6832;13.5;0.0;0.0;0.24162;0.0
6833;13.5;0.0;0.0;0.29508999999999996;0.0
6834;13.5;0.0;1.325;0.37839999999999996;0.5013799999999999
6835;12.1052631578947;0.0;11.5;0.47997;5.519655
6836;0.0;0.0;0.0;0.341;0.0
6837;0.0;0.0;0.0;0.27302;0.0
6838;0.0;0.0;0.0;0.24437;0.0
6839;0.0;0.0;11.5;0.22857;2.628555
6840;0.0;0.0;0.0;0.21866;0.0
6841;0.0;0.0;0.0;0.21;0.0
6842;0.0;2.71052631578947;0.0;0.1938;-0.5252999999999992
6843;2.575;11.5;0.0;0.18296;-2.1040400000000004
6844;13.5;0.0;0.0;0.19502;0.0
6845;13.5;0.0;0.0;0.21846000000000002;0.0
6846;13.5;0.0;0.0;0.25997000000000003;0.0
6847;13.5;0.0;1.325;0.30244;0.40073299999999995
6848;12.1052631578947;0.0;11.5;0.33508;3.85342
6849;0.0;0.0;0.0;0.30156;0.0
6850;0.0;0.0;0.0;0.29791;0.0
6851;0.0;0.0;0.0;0.2777;0.0
6852;0.0;0.0;0.0;0.2627;0.0
6853;0.0;11.5;0.0;0.25499;-2.932385
6854;10.925;2.71052631578947;0.0;0.255;-0.6911842105263148
6855;13.5;0.0;0.0;0.26358;0.0
6856;13.5;0.0;0.0;0.26954;0.0
6857;13.5;0.0;0.0;0.29389;0.0
6858;13.5;0.0;1.325;0.31995999999999997;0.42394699999999996
6859;12.1052631578947;0.0;11.5;0.3468;3.9882
6860;0.0;0.0;0.0;0.2901;0.0
6861;0.0;0.0;0.0;0.25268;0.0
6862;0.0;0.0;0.0;0.22716999999999998;0.0
6863;0.0;0.0;11.5;0.20768;2.38832
6864;0.0;0.0;0.0;0.23132;0.0
6865;0.0;0.0;0.0;0.2196;0.0
6866;0.0;2.71052631578947;0.0;0.21212;-0.5749568421052623
6867;2.575;11.5;0.0;0.21162;-2.43363
6868;13.5;0.0;0.0;0.21891999999999998;0.0
6869;13.5;0.0;0.0;0.22949;0.0
6870;13.5;0.0;0.0;0.27225;0.0
6871;13.5;0.0;1.325;0.35;0.46374999999999994
6872;12.1052631578947;0.0;11.5;0.41264999999999996;4.745475
6873;0.0;0.0;0.0;0.32738999999999996;0.0
6874;0.0;0.0;0.0;0.29725999999999997;0.0
6875;0.0;0.0;0.0;0.28241000000000005;0.0
6876;0.0;0.0;0.0;0.26200999999999997;0.0
6877;0.0;2.71052631578947;0.0;0.23837;-0.646108157894736
6878;2.575;11.5;0.0;0.22141999999999998;-2.5463299999999998
6879;13.5;0.0;0.0;0.24269;0.0
6880;13.5;0.0;0.0;0.2586;0.0
6881;13.5;0.0;0.0;0.274;0.0
6882;13.5;0.0;1.325;0.29;0.38425
6883;12.1052631578947;0.0;11.5;0.30112;3.46288
6884;0.0;0.0;0.0;0.26699;0.0
6885;0.0;0.0;0.0;0.21794;0.0
6886;0.0;0.0;0.0;0.22003;0.0
6887;0.0;0.0;11.5;0.193;2.2195
6888;0.0;0.0;0.0;0.19175999999999999;0.0
6889;0.0;0.0;0.0;0.174;0.0
6890;0.0;0.0;0.0;0.1638;0.0
6891;0.0;0.0;0.0;0.14474;0.0
6892;0.0;2.71052631578947;0.0;0.1399;-0.37920263157894685
6893;2.575;11.5;0.0;0.13336;-1.5336400000000001
6894;13.5;0.0;0.0;0.14749;0.0
6895;13.5;0.0;0.0;0.16116999999999998;0.0
6896;13.5;0.0;1.325;0.18702000000000002;0.2478015
6897;12.1052631578947;0.0;11.5;0.19933;2.292295
6898;0.0;0.0;0.0;0.18509;0.0
6899;0.0;0.0;0.0;0.16;0.0
6900;0.0;0.0;0.0;0.14490999999999998;0.0
6901;0.0;0.0;0.0;0.13657;0.0
6902;0.0;11.5;0.0;0.11854;-1.36321
6903;10.925;2.71052631578947;0.0;0.12;-0.32526315789473637
6904;13.5;0.0;0.0;0.13607;0.0
6905;13.5;0.0;0.0;0.172;0.0
6906;13.5;0.0;1.325;0.19308;0.255831
6907;12.1052631578947;0.0;11.5;0.20589;2.3677349999999997
6908;0.0;0.0;0.0;0.16776;0.0
6909;0.0;0.0;0.0;0.15499000000000002;0.0
6910;0.0;0.0;0.0;0.14521;0.0
6911;0.0;0.0;11.5;0.13735;1.579525
6912;0.0;0.0;0.0;0.12908;0.0
6913;0.0;0.0;0.0;0.11463;0.0
6914;0.0;0.0;0.0;0.11256999999999999;0.0
6915;0.0;11.5;0.0;0.06986;-0.80339
6916;10.925;0.0;0.0;0.08;0.0
6917;10.925;2.71052631578947;0.0;0.07972;-0.21608315789473653
6918;13.5;0.0;0.0;0.08953;0.0
6919;13.5;0.0;0.0;0.08609;0.0
6920;13.5;0.0;0.0;0.10795;0.0
6921;13.5;0.0;0.0;0.125;0.0
6922;13.5;0.0;0.0;0.11473;0.0
6923;13.5;0.0;0.0;0.12783;0.0
6924;13.5;0.0;11.5;0.13877;1.595855
6925;1.39473684210526;0.0;1.325;0.12877000000000002;0.17062025000000003
6926;0.0;0.0;0.0;0.12632;0.0
6927;0.0;2.71052631578947;0.0;0.10056;-0.2725705263157891
6928;2.575;11.5;0.0;0.08678;-0.9979699999999999
6929;13.5;0.0;0.0;0.1673;0.0
6930;13.5;0.0;1.325;0.19873;0.26331725
6931;12.1052631578947;0.0;11.5;0.22584;2.59716
6932;0.0;0.0;0.0;0.17802;0.0
6933;0.0;0.0;0.0;0.14496;0.0
6934;0.0;0.0;0.0;0.14004;0.0
6935;0.0;0.0;11.5;0.13455;1.547325
6936;0.0;0.0;0.0;0.12831;0.0
6937;0.0;0.0;0.0;0.11441;0.0
6938;0.0;0.0;0.0;0.10565000000000001;0.0
6939;0.0;2.71052631578947;0.0;0.08964;-0.24297157894736807
6940;2.575;11.5;0.0;0.08964;-1.0308599999999999
6941;13.5;0.0;0.0;0.11325;0.0
6942;13.5;0.0;0.0;0.13942;0.0
6943;13.5;0.0;0.0;0.17789;0.0
6944;13.5;0.0;1.325;0.20221;0.26792825
6945;12.1052631578947;0.0;0.0;0.19366;0.0
6946;12.1052631578947;0.0;11.5;0.20583;2.367045
6947;0.0;0.0;0.0;0.19508;0.0
6948;0.0;0.0;0.0;0.19012;0.0
6949;0.0;0.0;0.0;0.17499;0.0
6950;0.0;0.0;0.0;0.1814;0.0
6951;0.0;11.5;0.0;0.16832;-1.93568
6952;10.925;2.71052631578947;0.0;0.17255;-0.46770131578947305
6953;13.5;0.0;0.0;0.22441999999999998;0.0
6954;13.5;0.0;1.325;0.26787;0.35492775
6955;12.1052631578947;0.0;11.5;0.28114999999999996;3.2332249999999996
6956;0.0;0.0;0.0;0.23196;0.0
6957;0.0;0.0;0.0;0.19240000000000002;0.0
6958;0.0;0.0;0.0;0.19606;0.0
6959;0.0;0.0;11.5;0.147;1.6905
6960;0.0;0.0;0.0;0.14164;0.0
6961;0.0;11.5;0.0;0.13571;-1.560665
6962;10.925;0.0;0.0;0.14035;0.0
6963;10.925;2.71052631578947;0.0;0.13995;-0.3793381578947363
6964;13.5;0.0;0.0;0.14725;0.0
6965;13.5;0.0;0.0;0.14858000000000002;0.0
6966;13.5;0.0;0.0;0.21106999999999998;0.0
6967;13.5;0.0;1.325;0.26867;0.35598775
6968;12.1052631578947;0.0;11.5;0.28682;3.29843
6969;0.0;0.0;0.0;0.25904000000000005;0.0
6970;0.0;0.0;0.0;0.2035;0.0
6971;0.0;0.0;0.0;0.18331999999999998;0.0
6972;0.0;2.71052631578947;0.0;0.16721;-0.45322710526315724
6973;2.575;11.5;0.0;0.162;-1.863
6974;13.5;0.0;0.0;0.17776;0.0
6975;13.5;0.0;0.0;0.18031999999999998;0.0
6976;13.5;0.0;0.0;0.20365;0.0
6977;13.5;0.0;0.0;0.22062;0.0
6978;13.5;0.0;1.325;0.24977000000000002;0.33094525
6979;12.1052631578947;0.0;11.5;0.25995;2.989425
6980;0.0;0.0;0.0;0.21084;0.0
6981;0.0;0.0;0.0;0.17049;0.0
6982;0.0;0.0;0.0;0.16221000000000002;0.0
6983;0.0;0.0;11.5;0.15612;1.7953800000000002
6984;0.0;0.0;0.0;0.13099;0.0
6985;0.0;0.0;0.0;0.12518;0.0
6986;0.0;11.5;0.0;0.12142;-1.39633
6987;10.925;2.71052631578947;0.0;0.12373;-0.3353734210526311
6988;13.5;0.0;0.0;0.12828;0.0
6989;13.5;0.0;0.0;0.14203;0.0
6990;13.5;0.0;0.0;0.15977000000000002;0.0
6991;13.5;0.0;1.325;0.22827;0.30245774999999997
6992;12.1052631578947;0.0;11.5;0.23285;2.677775
6993;0.0;0.0;0.0;0.19511;0.0
6994;0.0;0.0;0.0;0.16641;0.0
6995;0.0;0.0;0.0;0.15732;0.0
6996;0.0;0.0;0.0;0.14945;0.0
6997;0.0;11.5;0.0;0.13022;-1.49753
6998;10.925;0.0;0.0;0.1424;0.0
6999;10.925;2.71052631578947;0.0;0.1315;-0.3564342105263153
7000;13.5;0.0;0.0;0.15305000000000002;0.0
7001;13.5;0.0;0.0;0.19038;0.0
7002;13.5;0.0;11.5;0.2201;2.53115
7003;1.39473684210526;0.0;1.325;0.21262;0.2817215
7004;0.0;0.0;0.0;0.16183;0.0
7005;0.0;0.0;0.0;0.14173;0.0
7006;0.0;0.0;0.0;0.14066;0.0
7007;0.0;0.0;11.5;0.13085;1.504775
7008;0.0;0.0;0.0;0.10761;0.0
7009;0.0;0.0;0.0;0.08827;0.0
7010;0.0;0.0;0.0;0.07739;0.0
7011;0.0;2.71052631578947;0.0;0.06994;-0.18957421052631554
7012;2.575;11.5;0.0;0.06674;-0.7675099999999999
7013;13.5;0.0;0.0;0.097;0.0
7014;13.5;0.0;0.0;0.1328;0.0
7015;13.5;0.0;0.0;0.16805;0.0
7016;13.5;0.0;11.5;0.19594999999999999;2.253425
7017;1.39473684210526;0.0;0.0;0.16765;0.0
7018;1.39473684210526;0.0;1.325;0.1682;0.22286499999999998
7019;0.0;0.0;0.0;0.16743;0.0
7020;0.0;0.0;0.0;0.16041999999999998;0.0
7021;0.0;2.71052631578947;0.0;0.14382;-0.3898278947368416
7022;2.575;11.5;0.0;0.14105;-1.6220750000000002
7023;13.5;0.0;0.0;0.16315000000000002;0.0
7024;13.5;0.0;0.0;0.15506;0.0
7025;13.5;0.0;0.0;0.18006999999999998;0.0
7026;13.5;0.0;1.325;0.18825;0.24943125
7027;12.1052631578947;0.0;11.5;0.19701;2.265615
7028;0.0;0.0;0.0;0.17253;0.0
7029;0.0;0.0;0.0;0.1466;0.0
7030;0.0;0.0;0.0;0.1371;0.0
7031;0.0;0.0;11.5;0.12936;1.48764
7032;0.0;0.0;0.0;0.13199;0.0
7033;0.0;0.0;0.0;0.11862;0.0
7034;0.0;0.0;0.0;0.11336;0.0
7035;0.0;0.0;0.0;0.11101000000000001;0.0
7036;0.0;11.5;0.0;0.08492;-0.97658
7037;10.925;2.71052631578947;0.0;0.08498;-0.23034052631578916
7038;13.5;0.0;0.0;0.15194;0.0
7039;13.5;0.0;0.0;0.18781;0.0
7040;13.5;0.0;11.5;0.2036;2.3414
7041;1.39473684210526;0.0;1.325;0.20059;0.26578175
7042;0.0;0.0;0.0;0.18209999999999998;0.0
7043;0.0;0.0;0.0;0.17786000000000002;0.0
7044;0.0;0.0;0.0;0.16282;0.0
7045;0.0;0.0;0.0;0.16635;0.0
7046;0.0;0.0;0.0;0.16628;0.0
7047;0.0;2.71052631578947;0.0;0.15603;-0.422923421052631
7048;2.575;11.5;0.0;0.15331999999999998;-1.7631799999999997
7049;13.5;0.0;0.0;0.19718;0.0
7050;13.5;0.0;11.5;0.20663;2.376245
7051;1.39473684210526;0.0;1.325;0.20305;0.26904125
7052;0.0;0.0;0.0;0.17276;0.0
7053;0.0;0.0;0.0;0.16158;0.0
7054;0.0;0.0;0.0;0.15687;0.0
7055;0.0;0.0;11.5;0.1434;1.6491
7056;0.0;0.0;0.0;0.14343;0.0
7057;0.0;0.0;0.0;0.12547;0.0
7058;0.0;0.0;0.0;0.11394;0.0
7059;0.0;0.0;0.0;0.115;0.0
7060;0.0;2.71052631578947;0.0;0.106;-0.2873157894736838
7061;2.575;11.5;0.0;0.10321999999999999;-1.1870299999999998
7062;13.5;0.0;0.0;0.12;0.0
7063;13.5;0.0;0.0;0.11881;0.0
7064;13.5;0.0;0.0;0.12728;0.0
7065;13.5;0.0;11.5;0.1453;1.6709500000000002
7066;1.39473684210526;0.0;1.325;0.13963;0.18500975
7067;0.0;0.0;0.0;0.12938;0.0
7068;0.0;0.0;0.0;0.12588;0.0
7069;0.0;0.0;0.0;0.11774;0.0
7070;0.0;0.0;0.0;0.1102;0.0
7071;0.0;2.71052631578947;0.0;0.10926000000000001;-0.2961521052631575
7072;2.575;11.5;0.0;0.09925;-1.141375
7073;13.5;0.0;0.0;0.12609;0.0
7074;13.5;0.0;1.325;0.17912999999999998;0.23734724999999998
7075;12.1052631578947;0.0;11.5;0.18341;2.109215
7076;0.0;0.0;0.0;0.16463999999999998;0.0
7077;0.0;0.0;0.0;0.143;0.0
7078;0.0;0.0;0.0;0.13701;0.0
7079;0.0;0.0;11.5;0.13241999999999998;1.52283
7080;0.0;0.0;0.0;0.11066;0.0
7081;0.0;0.0;0.0;0.09915;0.0
7082;0.0;0.0;0.0;0.09354000000000001;0.0
7083;0.0;0.0;0.0;0.09;0.0
7084;0.0;0.0;0.0;0.07241;0.0
7085;0.0;2.71052631578947;0.0;0.07085;-0.19204078947368394
7086;2.575;11.5;0.0;0.06429;-0.739335
7087;13.5;0.0;11.5;0.10429000000000001;1.199335
7088;1.39473684210526;11.5;0.0;0.07252;-0.83398
7089;12.3197368421053;0.0;11.5;0.10363;1.191745
7090;0.214473684210526;0.0;0.20375;0.096;0.019559999999999998
7091;0.0;0.0;0.0;0.09323000000000001;0.0
7092;0.0;0.0;0.0;0.08347;0.0
7093;0.0;2.71052631578947;0.0;0.07617;-0.20646078947368393
7094;2.575;0.0;0.0;0.07831;0.0
7095;2.575;11.5;0.0;0.07293000000000001;-0.8386950000000001
7096;13.5;0.0;10.37875;0.08644;0.89713915
7097;2.575;11.5;0.0;0.0593;-0.68195
7098;13.5;0.0;0.0;0.088;0.0
7099;13.5;0.0;11.5;0.12199;1.402885
7100;1.39473684210526;0.0;1.325;0.10681;0.14152325
7101;0.0;0.0;0.0;0.09182;0.0
7102;0.0;0.0;0.0;0.08471;0.0
7103;0.0;0.0;11.5;0.07635;0.878025
7104;0.0;0.0;0.0;0.05621;0.0
7105;0.0;0.0;0.0;0.053270000000000005;0.0
7106;0.0;0.0;0.0;0.041979999999999996;0.0
7107;0.0;11.5;0.0;0.02985;-0.343275
7108;10.925;2.71052631578947;0.0;0.04183;-0.11338131578947352
7109;13.5;0.0;0.0;0.05459000000000001;0.0
7110;13.5;0.0;0.0;0.06829;0.0
7111;13.5;0.0;0.0;0.10369;0.0
7112;13.5;0.0;11.5;0.1221;1.40415
7113;1.39473684210526;0.0;0.0;0.10890999999999999;0.0
7114;1.39473684210526;0.0;1.325;0.11431999999999999;0.15147399999999997
7115;0.0;0.0;0.0;0.11239;0.0
7116;0.0;0.0;0.0;0.07837999999999999;0.0
7117;0.0;11.5;0.0;0.06781999999999999;-0.7799299999999999
7118;10.925;2.71052631578947;0.0;0.06819;-0.18483078947368395
7119;13.5;0.0;0.0;0.08683;0.0
7120;13.5;0.0;0.0;0.0965;0.0
7121;13.5;0.0;0.0;0.10998000000000001;0.0
7122;13.5;0.0;1.325;0.13646;0.18080949999999998
7123;12.1052631578947;0.0;11.5;0.15016;1.72684
7124;0.0;0.0;0.0;0.11695;0.0
7125;0.0;0.0;0.0;0.09573999999999999;0.0
7126;0.0;0.0;0.0;0.09631;0.0
7127;0.0;0.0;11.5;0.08945;1.028675
7128;0.0;0.0;0.0;0.07748000000000001;0.0
7129;0.0;11.5;0.0;0.05819;-0.669185
7130;10.925;0.0;0.0;0.062450000000000006;0.0
7131;10.925;2.71052631578947;0.0;0.061149999999999996;-0.16574868421052608
7132;13.5;0.0;0.0;0.07452;0.0
7133;13.5;0.0;0.0;0.07859999999999999;0.0
7134;13.5;0.0;0.0;0.0889;0.0
7135;13.5;0.0;0.0;0.11865;0.0
7136;13.5;0.0;11.5;0.14111;1.6227650000000002
7137;1.39473684210526;0.0;1.325;0.13037;0.17274025
7138;0.0;0.0;0.0;0.11016;0.0
7139;0.0;0.0;0.0;0.10818000000000001;0.0
7140;0.0;0.0;0.0;0.10155;0.0
7141;0.0;11.5;0.0;0.08865;-1.0194750000000001
7142;10.925;2.71052631578947;0.0;0.08888;-0.2409115789473681
7143;13.5;0.0;0.0;0.102;0.0
7144;13.5;0.0;0.0;0.1156;0.0
7145;13.5;0.0;0.0;0.15302000000000002;0.0
7146;13.5;0.0;1.325;0.18209;0.24126925
7147;12.1052631578947;0.0;11.5;0.18916999999999998;2.175455
7148;0.0;0.0;0.0;0.15331999999999998;0.0
7149;0.0;0.0;0.0;0.1277;0.0
7150;0.0;0.0;0.0;0.11745;0.0
7151;0.0;0.0;11.5;0.11233;1.291795
7152;0.0;0.0;0.0;0.09462999999999999;0.0
7153;0.0;0.0;0.0;0.0888;0.0
7154;0.0;0.0;0.0;0.0859;0.0
7155;0.0;11.5;0.0;0.0804;-0.9246
7156;10.925;2.71052631578947;0.0;0.08155;-0.22104342105263125
7157;13.5;0.0;0.0;0.0886;0.0
7158;13.5;0.0;0.0;0.09426000000000001;0.0
7159;13.5;0.0;1.325;0.13588999999999998;0.18005424999999997
7160;12.1052631578947;0.0;11.5;0.14502;1.6677300000000002
7161;0.0;0.0;0.0;0.135;0.0
7162;0.0;0.0;0.0;0.12887;0.0
7163;0.0;0.0;0.0;0.1128;0.0
7164;0.0;0.0;0.0;0.10516;0.0
7165;0.0;2.71052631578947;0.0;0.09426000000000001;-0.25549421052631544
7166;2.575;0.0;0.0;0.09490000000000001;0.0
7167;2.575;11.5;0.0;0.09383;-1.079045
7168;13.5;0.0;0.0;0.09939;0.0
7169;13.5;0.0;0.0;0.11913;0.0
7170;13.5;0.0;11.5;0.17332;1.99318
7171;1.39473684210526;0.0;1.325;0.17002;0.2252765
7172;0.0;0.0;0.0;0.13802;0.0
7173;0.0;0.0;0.0;0.11197;0.0
7174;0.0;0.0;0.0;0.0991;0.0
7175;0.0;0.0;11.5;0.0901;1.03615
7176;0.0;0.0;0.0;0.09663;0.0
7177;0.0;0.0;0.0;0.09752;0.0
7178;0.0;0.0;0.0;0.09792000000000001;0.0
7179;0.0;2.71052631578947;0.0;0.09172;-0.24860947368421016
7180;2.575;11.5;0.0;0.09;-1.035
7181;13.5;0.0;0.0;0.095;0.0
7182;13.5;0.0;0.0;0.11;0.0
7183;13.5;0.0;0.0;0.135;0.0
7184;13.5;0.0;11.5;0.17232;1.98168
7185;1.39473684210526;0.0;1.325;0.14338;0.1899785
7186;0.0;0.0;0.0;0.12891999999999998;0.0
7187;0.0;0.0;0.0;0.11881;0.0
7188;0.0;2.71052631578947;0.0;0.10467;-0.28371078947368383
7189;2.575;11.5;0.0;0.10065;-1.157475
7190;13.5;0.0;0.0;0.10668000000000001;0.0
7191;13.5;0.0;0.0;0.12006;0.0
7192;13.5;0.0;0.0;0.13973;0.0
7193;13.5;0.0;1.325;0.15422999999999998;0.20435474999999997
7194;12.1052631578947;0.0;11.5;0.16954;1.94971
7195;0.0;0.0;0.0;0.15292;0.0
7196;0.0;0.0;0.0;0.1383;0.0
7197;0.0;0.0;0.0;0.13058;0.0
7198;0.0;0.0;0.0;0.12436;0.0
7199;0.0;0.0;11.5;0.1011;1.16265
7200;0.0;0.0;0.0;0.09031;0.0
7201;0.0;0.0;0.0;0.08964;0.0
7202;0.0;2.71052631578947;0.0;0.08802;-0.23858052631578913
7203;2.575;11.5;0.0;0.08802;-1.01223
7204;13.5;0.0;0.0;0.0886;0.0
7205;13.5;0.0;0.0;0.0901;0.0
7206;13.5;0.0;0.0;0.11133;0.0
7207;13.5;0.0;1.325;0.12759;0.16905675
7208;12.1052631578947;0.0;11.5;0.13476;1.54974
7209;0.0;0.0;0.0;0.12379000000000001;0.0
7210;0.0;0.0;0.0;0.1196;0.0
7211;0.0;0.0;0.0;0.11494;0.0
7212;0.0;0.0;0.0;0.10613;0.0
7213;0.0;0.0;0.0;0.10103;0.0
7214;0.0;2.71052631578947;0.0;0.1005;-0.27240789473684174
7215;2.575;11.5;0.0;0.09366;-1.0770899999999999
7216;13.5;0.0;0.0;0.10525;0.0
7217;13.5;0.0;0.0;0.12434999999999999;0.0
7218;13.5;0.0;1.325;0.13331;0.17663575
7219;12.1052631578947;0.0;11.5;0.13531;1.5560650000000003
7220;0.0;0.0;0.0;0.12331;0.0
7221;0.0;0.0;0.0;0.11504;0.0
7222;0.0;0.0;0.0;0.10582;0.0
7223;0.0;0.0;11.5;0.09437999999999999;1.08537
7224;0.0;0.0;0.0;0.09384999999999999;0.0
7225;0.0;0.0;0.0;0.09276999999999999;0.0
7226;0.0;0.0;0.0;0.09040999999999999;0.0
7227;0.0;0.0;0.0;0.08798;0.0
7228;0.0;2.71052631578947;0.0;0.087;-0.23581578947368387
7229;2.575;11.5;0.0;0.08657;-0.995555
7230;13.5;0.0;0.0;0.08932999999999999;0.0
7231;13.5;0.0;0.0;0.10196;0.0
7232;13.5;0.0;11.5;0.11504;1.3229600000000001
7233;1.39473684210526;0.0;1.325;0.109;0.144425
7234;0.0;0.0;0.0;0.09548000000000001;0.0
7235;0.0;0.0;0.0;0.087;0.0
7236;0.0;0.0;0.0;0.084;0.0
7237;0.0;11.5;0.0;0.0809;-0.93035
7238;10.925;2.71052631578947;0.0;0.0836;-0.22659999999999966
7239;13.5;0.0;0.0;0.08817;0.0
7240;13.5;0.0;0.0;0.09054999999999999;0.0
7241;13.5;0.0;0.0;0.10578;0.0
7242;13.5;0.0;1.325;0.13131;0.17398575
7243;12.1052631578947;0.0;11.5;0.13341;1.534215
7244;0.0;0.0;0.0;0.12007999999999999;0.0
7245;0.0;0.0;0.0;0.10990000000000001;0.0
7246;0.0;0.0;0.0;0.1038;0.0
7247;0.0;0.0;11.5;0.09749;1.121135
7248;0.0;0.0;0.0;0.1032;0.0
7249;0.0;0.0;0.0;0.10055;0.0
7250;0.0;0.0;0.0;0.10025;0.0
7251;0.0;0.0;0.0;0.10015;0.0
7252;0.0;11.5;0.0;0.09841;-1.131715
7253;10.925;2.71052631578947;0.0;0.0985;-0.2669868421052628
7254;13.5;0.0;0.0;0.09898;0.0
7255;13.5;0.0;0.0;0.10055;0.0
